num,sentence,fileid,senseid
,"Les footballeurs espagnols qui jouent dans la Ligue des étoiles et dans des puissant clubs de la Premier_League d' Angleterre , maintiennent à l' an une intense activités dans des championnats de ligue et coupe nationaux et des <WSD>disputes<WSD> dans coupes européennes comme la Champions_League .",d011.s007.t007,
,"Les footballeurs espagnols qui jouent dans la Ligue des étoiles et dans des puissant clubs de la Premier_League d' Angleterre , maintiennent à l' an une intense activités dans des championnats de ligue et coupe nationaux et des disputes dans <WSD>coupes<WSD> européennes comme la Champions_League .",d011.s007.t008,
,"Les footballeurs espagnols qui jouent dans la Ligue des étoiles et dans des puissant clubs de la Premier_League d' Angleterre , maintiennent à l' an une intense activités dans des championnats de ligue et coupe nationaux et des disputes dans coupes européennes comme la <WSD>Champions_League<WSD> .",d011.s007.t009,bn:03195127n
,À tout cela il faut ajouter l' <WSD>expérience<WSD> avec Furia Espanola pendant les éliminatoires compliquées de la Coupe Européenne et le Mondiale de football .,d011.s008.t001,bn:00032308n
,"Les <WSD>footballeurs<WSD> costariciens , au contraire , ont une expérience internationale limitée à une zone , comme la Concacaf , qui est considérée d' un niveau plus bas dans la FIFA .",d011.s009.t001,bn:00072523n bn:00035713n
,"Les footballeurs costariciens , au contraire , ont une <WSD>expérience<WSD> internationale limitée à une zone , comme la Concacaf , qui est considérée d' un niveau plus bas dans la FIFA .",d011.s009.t002,bn:00032306n
,"Les footballeurs costariciens , au contraire , ont une expérience internationale limitée à une <WSD>zone<WSD> , comme la Concacaf , qui est considérée d' un niveau plus bas dans la FIFA .",d011.s009.t003,
,"Les footballeurs costariciens , au contraire , ont une expérience internationale limitée à une zone , comme la Concacaf , qui est considérée d' un <WSD>niveau<WSD> plus bas dans la FIFA .",d011.s009.t004,bn:00041239n
,"Nous voyons que le <WSD>record<WSD> plus grand de la Sélection espagnole est celui du gardien_de_but Íker_Casillas , qui le samedi antérieur contre l' Angleterre ( défense 0-1 à Londres ) a égalé le record de l' ancien gardien_de_but Andoni_Zubizarreta , avec 126 rencontres internationales .",d011.s010.t001,bn:04730719n
,"Nous voyons que le record plus grand de la <WSD>Sélection<WSD> espagnole est celui du gardien_de_but Íker_Casillas , qui le samedi antérieur contre l' Angleterre ( défense 0-1 à Londres ) a égalé le record de l' ancien gardien_de_but Andoni_Zubizarreta , avec 126 rencontres internationales .",d011.s010.t002,
,"Nous voyons que le record plus grand de la Sélection espagnole est celui du <WSD>gardien_de_but<WSD> Íker_Casillas , qui le samedi antérieur contre l' Angleterre ( défense 0-1 à Londres ) a égalé le record de l' ancien gardien_de_but Andoni_Zubizarreta , avec 126 rencontres internationales .",d011.s010.t003,bn:00040851n
,"Nous voyons que le record plus grand de la Sélection espagnole est celui du gardien_de_but <WSD>Íker_Casillas<WSD> , qui le samedi antérieur contre l' Angleterre ( défense 0-1 à Londres ) a égalé le record de l' ancien gardien_de_but Andoni_Zubizarreta , avec 126 rencontres internationales .",d011.s010.t004,bn:03292126n
,"Nous voyons que le record plus grand de la Sélection espagnole est celui du gardien_de_but Íker_Casillas , qui le <WSD>samedi<WSD> antérieur contre l' Angleterre ( défense 0-1 à Londres ) a égalé le record de l' ancien gardien_de_but Andoni_Zubizarreta , avec 126 rencontres internationales .",d011.s010.t005,bn:00068696n
,"Nous voyons que le record plus grand de la Sélection espagnole est celui du gardien_de_but Íker_Casillas , qui le samedi antérieur contre l' Angleterre ( <WSD>défense<WSD> 0-1 à Londres ) a égalé le record de l' ancien gardien_de_but Andoni_Zubizarreta , avec 126 rencontres internationales .",d011.s010.t006,
,"Nous voyons que le record plus grand de la Sélection espagnole est celui du gardien_de_but Íker_Casillas , qui le samedi antérieur contre l' Angleterre ( défense 0-1 à Londres ) a égalé le <WSD>record<WSD> de l' ancien gardien_de_but Andoni_Zubizarreta , avec 126 rencontres internationales .",d011.s010.t007,bn:04730719n
,"Nous voyons que le record plus grand de la Sélection espagnole est celui du gardien_de_but Íker_Casillas , qui le samedi antérieur contre l' Angleterre ( défense 0-1 à Londres ) a égalé le record de l' ancien <WSD>gardien_de_but<WSD> Andoni_Zubizarreta , avec 126 rencontres internationales .",d011.s010.t008,bn:00040851n
,"Nous voyons que le record plus grand de la Sélection espagnole est celui du gardien_de_but Íker_Casillas , qui le samedi antérieur contre l' Angleterre ( défense 0-1 à Londres ) a égalé le record de l' ancien gardien_de_but <WSD>Andoni_Zubizarreta<WSD> , avec 126 rencontres internationales .",d011.s010.t009,bn:00679336n
,"Nous voyons que le record plus grand de la Sélection espagnole est celui du gardien_de_but Íker_Casillas , qui le samedi antérieur contre l' Angleterre ( défense 0-1 à Londres ) a égalé le record de l' ancien gardien_de_but Andoni_Zubizarreta , avec 126 <WSD>rencontres<WSD> internationales .",d011.s010.t010,bn:00041948n
,"Casillas jouera aujourd' hui contre la Tricolore et ils imposeront un nouveau <WSD>record<WSD> pour l' Espagne , de 120 jeux internationaux .",d011.s011.t001,
,"Casillas jouera aujourd' hui contre la Tricolore et ils imposeront un nouveau record pour l' Espagne , de 120 <WSD>jeux<WSD> internationaux .",d011.s011.t002,bn:00037181n
,"<WSD>Xavi_Hernández<WSD> , volant cérébral du Barcelona , en a 106 .",d011.s012.t001,bn:01386483n
,"Casillas et Xavi ont été même reconnus la <WSD>semaine<WSD> antérieure par UEFA à coté des autres centenaires de l' équipe ibérienne , Zubizarreta mentionné ci-dessus avec 126 et l' avant-centre du Schalke , Raúl_González , avec 102 .",d011.s013.t001,bn:00043484n
,"Casillas et Xavi ont été même reconnus la semaine antérieure par UEFA à coté des autres <WSD>centenaires<WSD> de l' équipe ibérienne , Zubizarreta mentionné ci-dessus avec 126 et l' avant-centre du Schalke , Raúl_González , avec 102 .",d011.s013.t002,
,"Casillas et Xavi ont été même reconnus la semaine antérieure par UEFA à coté des autres centenaires de l' <WSD>équipe<WSD> ibérienne , Zubizarreta mentionné ci-dessus avec 126 et l' avant-centre du Schalke , Raúl_González , avec 102 .",d011.s013.t003,bn:00073699n
,"Casillas et Xavi ont été même reconnus la semaine antérieure par UEFA à coté des autres centenaires de l' équipe ibérienne , Zubizarreta mentionné ci-dessus avec 126 et l' <WSD>avant-centre<WSD> du Schalke , Raúl_González , avec 102 .",d011.s013.t004,bn:02924800n
,"Casillas et Xavi ont été même reconnus la semaine antérieure par UEFA à coté des autres centenaires de l' équipe ibérienne , Zubizarreta mentionné ci-dessus avec 126 et l' avant-centre du Schalke , <WSD>Raúl_González<WSD> , avec 102 .",d011.s013.t005,bn:02830613n
,"Près du <WSD>chiffre<WSD> centenaire se trouve Carles_Puyol , avec 97 jeux .",d011.s014.t001,bn:00027078n
,"Près du chiffre centenaire se trouve <WSD>Carles_Puyol<WSD> , avec 97 jeux .",d011.s014.t002,
,"Près du chiffre centenaire se trouve Carles_Puyol , avec 97 <WSD>jeux<WSD> .",d011.s014.t003,bn:00037181n
,"Il est suivi par <WSD>Xabi_Alonso<WSD> , avec 91 ; Fernando_Torres , avec 90 ; David_Villa et Sergio_Ramos , les deux avec 81 ; Andrés_Iniesta , avec 62 ; Cesc Fábregas , avec 61 et David_Silva , avec 53 .",d011.s015.t001,bn:00127572n
,"Il est suivi par Xabi_Alonso , avec 91 ; <WSD>Fernando_Torres<WSD> , avec 90 ; David_Villa et Sergio_Ramos , les deux avec 81 ; Andrés_Iniesta , avec 62 ; Cesc Fábregas , avec 61 et David_Silva , avec 53 .",d011.s015.t002,
,"Il est suivi par Xabi_Alonso , avec 91 ; Fernando_Torres , avec 90 ; <WSD>David_Villa<WSD> et Sergio_Ramos , les deux avec 81 ; Andrés_Iniesta , avec 62 ; Cesc Fábregas , avec 61 et David_Silva , avec 53 .",d011.s015.t003,bn:02568287n
,"Il est suivi par Xabi_Alonso , avec 91 ; Fernando_Torres , avec 90 ; David_Villa et <WSD>Sergio_Ramos<WSD> , les deux avec 81 ; Andrés_Iniesta , avec 62 ; Cesc Fábregas , avec 61 et David_Silva , avec 53 .",d011.s015.t004,bn:01767429n
,"Il est suivi par Xabi_Alonso , avec 91 ; Fernando_Torres , avec 90 ; David_Villa et Sergio_Ramos , les deux avec 81 ; <WSD>Andrés_Iniesta<WSD> , avec 62 ; Cesc Fábregas , avec 61 et David_Silva , avec 53 .",d011.s015.t005,bn:01779220n
,"Il est suivi par Xabi_Alonso , avec 91 ; Fernando_Torres , avec 90 ; David_Villa et Sergio_Ramos , les deux avec 81 ; Andrés_Iniesta , avec 62 ; Cesc Fábregas , avec 61 et <WSD>David_Silva<WSD> , avec 53 .",d011.s015.t006,bn:03251380n
,"De la part costaricienne , et près de <WSD>Michael_Umana<WSD> se trouvent le latéral gauche Júnior_Díaz , avec 48 présences et le buteur Bryan_Ruiz , avec 45 .",d011.s016.t001,bn:00904738n
,"De la part costaricienne , et près de Michael_Umana se trouvent le latéral gauche <WSD>Júnior_Díaz<WSD> , avec 48 présences et le buteur Bryan_Ruiz , avec 45 .",d011.s016.t002,bn:00833318n
,"De la part costaricienne , et près de Michael_Umana se trouvent le latéral gauche Júnior_Díaz , avec 48 <WSD>présences<WSD> et le buteur Bryan_Ruiz , avec 45 .",d011.s016.t003,bn:00064201n
,"De la part costaricienne , et près de Michael_Umana se trouvent le latéral gauche Júnior_Díaz , avec 48 présences et le <WSD>buteur<WSD> Bryan_Ruiz , avec 45 .",d011.s016.t004,
,"De la part costaricienne , et près de Michael_Umana se trouvent le latéral gauche Júnior_Díaz , avec 48 présences et le buteur <WSD>Bryan_Ruiz<WSD> , avec 45 .",d011.s016.t005,bn:03759443n
,"Après cela , seulement cinq ont dépassé les 30 <WSD>matchs<WSD> : Keilor Navas avec 31 , Randall_Azofeifa avec 32 , Michael_Barrantes avec 31 , Carlos_Hernández avec 36 et José_Luis_López avec 35 .",d011.s017.t001,
,"Après cela , seulement cinq ont dépassé les 30 matchs : Keilor Navas avec 31 , <WSD>Randall_Azofeifa<WSD> avec 32 , Michael_Barrantes avec 31 , Carlos_Hernández avec 36 et José_Luis_López avec 35 .",d011.s017.t002,bn:02838640n
,"Après cela , seulement cinq ont dépassé les 30 matchs : Keilor Navas avec 31 , Randall_Azofeifa avec 32 , <WSD>Michael_Barrantes<WSD> avec 31 , Carlos_Hernández avec 36 et José_Luis_López avec 35 .",d011.s017.t003,bn:00302676n
,"Après cela , seulement cinq ont dépassé les 30 matchs : Keilor Navas avec 31 , Randall_Azofeifa avec 32 , Michael_Barrantes avec 31 , <WSD>Carlos_Hernández<WSD> avec 36 et José_Luis_López avec 35 .",d011.s017.t004,bn:16521008n
,"Après cela , seulement cinq ont dépassé les 30 matchs : Keilor Navas avec 31 , Randall_Azofeifa avec 32 , Michael_Barrantes avec 31 , Carlos_Hernández avec 36 et <WSD>José_Luis_López<WSD> avec 35 .",d011.s017.t005,
,"Ceux qui en ont moins . Avec plus de 30 <WSD>présentations<WSD> en Espagne figurent Gerard_Piqué ( 37 ) , Sergio_Busquets ( 36 ) , Santiago Santi_Cazorla ( 32 ) , Álvaro_Arbeloa ( 31 ) et Raúl_Albiol ( 31 ) .",d011.s019.t001,
,"Ceux qui en ont moins . Avec plus de 30 présentations en Espagne figurent <WSD>Gerard_Piqué<WSD> ( 37 ) , Sergio_Busquets ( 36 ) , Santiago Santi_Cazorla ( 32 ) , Álvaro_Arbeloa ( 31 ) et Raúl_Albiol ( 31 ) .",d011.s019.t002,bn:00705893n
,"Ceux qui en ont moins . Avec plus de 30 présentations en Espagne figurent Gerard_Piqué ( 37 ) , <WSD>Sergio_Busquets<WSD> ( 36 ) , Santiago Santi_Cazorla ( 32 ) , Álvaro_Arbeloa ( 31 ) et Raúl_Albiol ( 31 ) .",d011.s019.t003,bn:01126178n
,"Ceux qui en ont moins . Avec plus de 30 présentations en Espagne figurent Gerard_Piqué ( 37 ) , Sergio_Busquets ( 36 ) , Santiago <WSD>Santi_Cazorla<WSD> ( 32 ) , Álvaro_Arbeloa ( 31 ) et Raúl_Albiol ( 31 ) .",d011.s019.t004,bn:03626509n
,"Ceux qui en ont moins . Avec plus de 30 présentations en Espagne figurent Gerard_Piqué ( 37 ) , Sergio_Busquets ( 36 ) , Santiago Santi_Cazorla ( 32 ) , <WSD>Álvaro_Arbeloa<WSD> ( 31 ) et Raúl_Albiol ( 31 ) .",d011.s019.t005,bn:01845970n
,"Ceux qui en ont moins . Avec plus de 30 présentations en Espagne figurent Gerard_Piqué ( 37 ) , Sergio_Busquets ( 36 ) , Santiago Santi_Cazorla ( 32 ) , Álvaro_Arbeloa ( 31 ) et <WSD>Raúl_Albiol<WSD> ( 31 ) .",d011.s019.t006,bn:03520708n
,"Du <WSD>côté<WSD> national , avec moins de 30 présences , apparaissent Roy_Miller avec 26 , Winston_Parks avec 26 , Gabriel_Badilla avec 25 et Roy_Myrie avec 23 .",d011.s020.t001,bn:00071432n
,"Du côté national , avec moins de 30 <WSD>présences<WSD> , apparaissent Roy_Miller avec 26 , Winston_Parks avec 26 , Gabriel_Badilla avec 25 et Roy_Myrie avec 23 .",d011.s020.t002,bn:00064201n
,"Du côté national , avec moins de 30 présences , apparaissent <WSD>Roy_Miller<WSD> avec 26 , Winston_Parks avec 26 , Gabriel_Badilla avec 25 et Roy_Myrie avec 23 .",d011.s020.t003,bn:03435579n
